payment_id,order_id,payment_method,payment_date,amount,payment_status
PAY-01394,ORD-00992,credit_card,2022-03-15,2381.01,success
PAY-00350,ORD-01426,paypal,2023-05-10,1182.55,refunded
PAY-00917,ORD-02043,paypal,2024-05-15,1830.76,success
PAY-00079,ORD-01942,credit_card,2024-02-11,102.52,pending
PAY-00191,ORD-01502,credit_card,2022-12-01,45.81,success
PAY-00663,ORD-02432,google_pay,2022-09-27,470.49,success
PAY-01193,ORD-00964,debit_card,2024-12-04,355.58,success
PAY-01481,ORD-01347,debit_card,2022-03-08,474.98,success
PAY-00695,ORD-02122,debit_card,2022-07-26,48.36,success
PAY-00164,ORD-01495,apple_pay,2022-12-08,1446.97,success
PAY-00629,ORD-01703,bank_transfer,2024-11-05,572.2,refunded
PAY-02236,ORD-01070,debit_card,2024-01-19,1002.93,pending
PAY-02385,ORD-00286,credit_card,2026-07-01,154.26,failed
PAY-02739,ORD-00743,paypal,2023-11-20,3125.29,failed
PAY-01645,ORD-02831,debit_card,2023-02-26,114.09,pending
PAY-02050,ORD-02321,debit_card,2024-09-19,45.9,success
PAY-00697,ORD-00166,debit_card,2024-07-24,121.85,success
PAY-00312,ORD-01416,google_pay,2023-02-08,891.53,success
PAY-00540,ORD-02709,google_pay,2022-04-19,116.79,success
PAY-00270,ORD-02084,credit_card,2023-04-07,772.55,failed
PAY-02572,ORD-01491,debit_card,2024-01-01,1310.23,refunded
PAY-01461,ORD-01396,gift_card,2023-03-27,4569.62,success
PAY-02417,ORD-01670,debit_card,2024-12-28,44.26,success
PAY-01294,ORD-02646,credit_card,2027-07-20,220.94,success
PAY-01475,ORD-00208,credit_card,2023-05-25,34.09,refunded
PAY-01813,ORD-01186,credit_card,2022-06-09,1151.53,pending
PAY-02503,ORD-02494,apple_pay,2023-12-10,661.29,success
PAY-02393,ORD-00806,paypal,2024-10-06,413.61,success
PAY-01301,ORD-00146,credit_card,2024-07-28,1024.88,pending
PAY-00197,ORD-00186,credit_card,2023-10-05,1178.03,success
PAY-00864,ORD-01536,google_pay,2022-03-19,44.87,success
PAY-02378,ORD-01787,paypal,2024-08-28,496.42,pending
PAY-02220,ORD-00222,paypal,2024-03-02,77.48,success
PAY-02216,ORD-02700,gift_card,2024-08-08,73.78,refunded
PAY-03022,ORD-01289,debit_card,2023-06-12,75.74,success
PAY-00100,ORD-00200,credit_card,2023-05-10,89.99,success
PAY-00117,ORD-01259,paypal,2023-08-27,3504.72,success
PAY-01859,ORD-00764,credit_card,2023-11-24,274.58,success
PAY-01158,ORD-00058,credit_card,2022-06-12,101.4,success
PAY-00051,ORD-01757,google_pay,2022-07-11,53.7,success
PAY-02074,ORD-00603,credit_card,2026-01-04,43.66,failed
PAY-01371,ORD-02977,credit_card,2024-01-05,30.01,success
PAY-02721,ORD-02167,paypal,2023-01-15,141.69,success
PAY-03038,ORD-01157,debit_card,2024-08-05,252.69,success
PAY-00189,ORD-02060,debit_card,2022-11-07,1019.31,refunded
PAY-01530,ORD-00870,apple_pay,2024-07-01,70.64,success
PAY-00154,ORD-00025,bank_transfer,2023-04-16,751.12,refunded
PAY-02337,ORD-00130,credit_card,2023-10-16,298.4,success
PAY-01007,ORD-01223,credit_card,2024-03-24,17.0,success
PAY-01405,ORD-01810,credit_card,2024-07-16,289.36,success
PAY-02927,ORD-01890,gift_card,2022-06-03,1349.6,success
PAY-00194,ORD-02731,debit_card,2023-04-16,773.56,success
PAY-02900,ORD-02864,credit_card,2023-11-18,1120.56,refunded
PAY-00654,ORD-02851,debit_card,2022-02-18,645.31,pending
PAY-01513,ORD-02147,paypal,2022-12-10,1037.01,success
PAY-01715,ORD-01514,credit_card,2023-10-14,483.46,success
PAY-00853,ORD-00009,google_pay,2023-10-08,677.01,success
PAY-01350,ORD-02228,gift_card,2023-08-14,1207.43,pending
PAY-01690,ORD-02038,debit_card,2022-06-20,1518.34,success
PAY-02650,ORD-02486,gift_card,2023-04-19,145.27,success
PAY-01157,ORD-01537,credit_card,2022-04-23,1141.79,pending
PAY-01895,ORD-00754,paypal,2024-10-10,780.63,success
PAY-03115,ORD-02941,debit_card,2024-01-20,913.08,success
PAY-00955,ORD-00714,gift_card,2022-12-06,340.86,success
PAY-02962,ORD-01598,credit_card,2024-12-05,121.91,failed
PAY-00810,ORD-01548,google_pay,2023-09-23,83.96,refunded
PAY-02695,ORD-01379,apple_pay,2024-08-01,1209.0,success
PAY-00488,ORD-00925,credit_card,2023-06-30,842.46,refunded
PAY-00200,ORD-00135,credit_card,2023-05-28,708.85,success
PAY-01097,ORD-01687,debit_card,2024-08-01,188.22,failed
PAY-00852,ORD-00813,bank_transfer,2024-08-14,310.86,success
PAY-01930,ORD-00453,paypal,2024-05-31,174.27,success
PAY-02597,ORD-01563,paypal,2024-03-02,393.72,success
PAY-00910,ORD-02491,apple_pay,2022-11-10,321.25,success
PAY-03075,ORD-02175,bank_transfer,2024-11-08,905.38,success
PAY-01283,ORD-02552,apple_pay,2022-02-14,570.88,failed
PAY-00322,ORD-00575,gift_card,2024-03-08,691.35,pending
PAY-02185,ORD-02246,debit_card,2023-07-23,109.76,pending
PAY-02878,ORD-00379,paypal,2022-09-22,727.7,success
PAY-02734,ORD-01916,credit_card,2024-06-30,278.92,success
PAY-00041,ORD-00467,apple_pay,2022-10-27,737.46,success
PAY-00688,ORD-01666,gift_card,2022-09-06,55.1,success
PAY-00907,ORD-00489,debit_card,2024-03-02,190.65,success
PAY-01358,ORD-02898,paypal,2024-11-13,280.24,success
PAY-01893,ORD-02409,debit_card,2022-04-16,416.82,success
PAY-00182,ORD-00567,google_pay,2022-02-06,13.22,success
PAY-01401,ORD-02860,google_pay,2022-03-04,430.54,success
PAY-00640,ORD-01871,credit_card,2023-06-29,89.65,success
PAY-02078,ORD-00031,apple_pay,2024-05-22,806.61,success
PAY-02470,ORD-01290,credit_card,2022-03-01,469.96,success
PAY-02622,ORD-02656,google_pay,2024-11-24,30.05,refunded
PAY-01843,ORD-01554,gift_card,2022-12-24,26.37,success
PAY-03107,ORD-01110,bank_transfer,2022-11-12,1845.6,pending
PAY-00330,ORD-02899,debit_card,2023-12-21,347.63,pending
PAY-00652,ORD-01398,apple_pay,2023-02-17,1133.6,success
PAY-01976,ORD-02606,gift_card,2022-06-25,1842.05,success
PAY-00737,ORD-01896,debit_card,2024-04-08,2709.86,failed
PAY-01113,ORD-02153,apple_pay,2022-09-12,320.76,pending
PAY-02121,ORD-02461,paypal,2024-08-05,1556.98,success
PAY-01886,ORD-01678,credit_card,2024-04-11,69.4,pending
PAY-01763,ORD-02839,gift_card,2022-10-17,1212.11,pending
PAY-01071,ORD-02119,debit_card,2024-07-30,483.88,pending
PAY-02294,ORD-02005,credit_card,2023-05-04,992.69,success
PAY-01500,ORD-01045,apple_pay,2023-04-17,312.5,failed
PAY-02263,ORD-01167,credit_card,2022-05-13,563.73,refunded
PAY-00411,ORD-01351,debit_card,2022-12-19,398.42,success
PAY-02468,ORD-01060,bank_transfer,2024-03-19,30.19,refunded
PAY-01952,ORD-00544,google_pay,2023-11-10,195.96,success
PAY-00935,ORD-01415,gift_card,2023-07-23,90.78,pending
PAY-03053,ORD-01673,debit_card,2022-09-05,1466.79,success
PAY-00662,ORD-02517,credit_card,2024-01-20,26.4,success
PAY-02123,ORD-01784,debit_card,2024-07-01,117.75,pending
PAY-01304,ORD-00654,credit_card,2023-10-22,1224.79,success
PAY-02138,ORD-02845,bank_transfer,2024-03-16,87.32,success
PAY-00363,ORD-01133,debit_card,2022-02-21,800.27,success
PAY-01413,ORD-00969,debit_card,2022-10-14,346.72,failed
PAY-00669,ORD-01608,debit_card,2024-12-19,308.76,refunded
PAY-03114,ORD-02913,debit_card,2022-06-21,775.0,pending
PAY-00498,ORD-02621,apple_pay,2023-12-25,4543.22,failed
PAY-00690,ORD-02054,credit_card,2024-06-21,8153.28,pending
PAY-00043,ORD-00352,apple_pay,2024-10-01,900.62,refunded
PAY-02752,ORD-02135,credit_card,2024-04-02,1938.15,failed
PAY-00405,ORD-02090,google_pay,2024-09-04,448.37,pending
PAY-02284,ORD-02705,apple_pay,2023-07-12,64.03,failed
PAY-00797,ORD-02671,gift_card,2024-09-29,24.53,refunded
PAY-02521,ORD-02778,debit_card,2023-07-02,414.53,failed
PAY-01725,ORD-01549,credit_card,2024-05-29,173.96,pending
PAY-02537,ORD-01394,credit_card,2022-08-28,258.28,success
PAY-00386,ORD-01928,debit_card,2023-05-24,1629.69,success
PAY-00591,ORD-00868,debit_card,2023-06-18,638.36,refunded
PAY-00755,ORD-00070,credit_card,2024-11-23,883.21,pending
PAY-02025,ORD-02169,gift_card,2022-03-20,323.17,success
PAY-01337,ORD-02647,bank_transfer,2022-09-29,185.17,failed
PAY-00283,ORD-01802,credit_card,2022-09-23,99.3,success
PAY-03064,ORD-02058,apple_pay,2023-01-07,470.87,success
PAY-01056,ORD-02288,gift_card,2024-11-14,1372.03,failed
PAY-02899,ORD-00188,paypal,2022-02-19,242.34,refunded
PAY-02398,ORD-00153,bank_transfer,2024-10-23,622.77,pending
PAY-02591,ORD-01892,credit_card,2024-01-07,220.65,success
PAY-02172,ORD-02829,debit_card,2023-02-09,1580.05,success
PAY-00125,ORD-02308,gift_card,2022-07-01,194.25,pending
PAY-02673,ORD-02573,credit_card,2024-09-05,192.35,failed
PAY-00214,ORD-00351,paypal,2024-05-22,691.72,success
PAY-02463,ORD-01807,credit_card,2023-05-11,192.25,success
PAY-01923,ORD-02256,debit_card,2024-05-07,939.37,success
PAY-00100,ORD-00558,apple_pay,2024-10-14,481.74,success
PAY-01465,ORD-01733,credit_card,2022-05-30,724.68,success
PAY-02175,ORD-00160,debit_card,2023-01-13,997.99,pending
PAY-00246,ORD-02444,apple_pay,2024-12-31,48.37,success
PAY-02211,ORD-00803,credit_card,2022-06-06,155.32,refunded
PAY-01898,ORD-00129,paypal,2023-07-26,329.19,success
PAY-02968,ORD-01936,debit_card,2024-01-07,70.23,pending
PAY-00794,ORD-00036,paypal,2022-06-21,6834.1,refunded
PAY-02617,ORD-00011,debit_card,2023-06-28,2483.76,success
PAY-02472,ORD-02148,credit_card,2023-06-26,363.32,success
PAY-01192,ORD-01419,debit_card,2024-04-11,2514.76,pending
PAY-01591,ORD-02744,credit_card,2023-11-11,2321.6,success
PAY-03140,ORD-02564,credit_card,2022-01-09,573.6,failed
PAY-00892,ORD-02781,google_pay,2022-09-17,896.5,refunded
PAY-02745,ORD-01267,debit_card,2023-08-17,288.68,failed
PAY-02363,ORD-02628,debit_card,2023-10-23,1278.8,failed
PAY-01484,ORD-02387,apple_pay,2022-08-24,933.66,failed
PAY-00500,ORD-00779,gift_card,2023-10-27,149.92,success
PAY-02334,ORD-02764,debit_card,2024-10-03,356.19,failed
PAY-00021,ORD-02944,paypal,2024-10-24,184.35,success
PAY-01865,ORD-00252,debit_card,2024-12-06,816.2,success
PAY-00308,ORD-00708,paypal,2022-08-31,195.05,failed
PAY-01346,ORD-00454,credit_card,2022-03-10,840.2,refunded
PAY-01490,ORD-00668,apple_pay,2022-02-18,280.35,success
PAY-00605,ORD-02773,apple_pay,2022-12-11,168.22,success
PAY-00880,ORD-00162,debit_card,2022-10-02,124.75,success
PAY-00272,ORD-02582,credit_card,2024-12-31,1090.63,success
PAY-00549,ORD-01770,credit_card,2023-11-18,870.88,success
PAY-02126,ORD-02596,debit_card,2023-04-06,70.28,success
PAY-01612,ORD-01368,paypal,2022-09-27,1544.9,success
PAY-00233,ORD-01779,google_pay,2023-11-09,293.23,success
PAY-02114,ORD-02707,credit_card,2024-08-14,787.06,success
PAY-02547,ORD-01911,gift_card,2022-09-16,1036.63,refunded
PAY-02415,ORD-02116,paypal,2024-10-12,578.98,pending
PAY-00959,ORD-01326,debit_card,2024-04-24,149.12,refunded
PAY-02354,ORD-02317,apple_pay,2024-11-02,427.47,success
