session_id,customer_id,page_url,event_type,event_timestamp,device_type,browser,referrer_source
SESS-009183,,/account/wishlist,search,2024-11-20 12:11:44,desktop,Chrome,email_campaign
SESS-009184,,/products/electronics,video_play,2024-06-29 07:07:36,mobile,Safari,direct
SESS-009185,CUST-0153,/search,click,2024-05-07 06:35:23,tablet,Safari,
SESS-009186,CUST-0247,/blog,page_view,2024-12-21 04:52:44,tablet,Safari,direct
SESS-009187,CUST-0035,/account/orders,page_view,2024-12-30 12:06:33,desktop,Safari,direct
SESS-009188,,/faq,click,2024-12-19 22:32:12,desktop,Chrome,google
SESS-009189,CUST-0399,/account,purchase,2024-07-27 18:12:31,tablet,Safari,direct
SESS-009190,CUST-0221,/search,add_to_cart,2024-04-16 23:28:49,mobile,Edge,twitter
SESS-009191,,/products/electronics,purchase,2024-02-19 04:24:50,mobile,Samsung Internet,email_campaign
SESS-009192,CUST-0245,/returns,purchase,2024-06-26 05:37:22,desktop,Chrome,google
SESS-009193,CUST-0434,/returns,begin_checkout,2024-06-29 21:24:48,desktop,Chrome,bing
SESS-009194,CUST-0138,/products/electronics,begin_checkout,2024-05-09 23:57:15,desktop,Chrome,google
SESS-009195,CUST-0167,/checkout/confirmation,add_to_cart,2024-11-06 16:39:05,desktop,Firefox,google
SESS-009196,,/products/books,page_view,2024-06-07 08:27:04,mobile,Firefox,direct
SESS-009197,CUST-0047,/about,scroll,2024-05-09 14:22:55,mobile,Firefox,google
SESS-009198,CUST-0292,/products/sports,purchase,2024-04-08 15:20:39,tablet,Safari,affiliate
SESS-009199,CUST-0272,/products,remove_from_cart,2024-07-16 12:10:16,desktop,Edge,facebook
SESS-009200,,/products/home,video_play,2024-09-10 09:26:05,tablet,Chrome,google
SESS-009201,CUST-0440,/checkout/confirmation,page_view,2024-01-10 12:41:56,desktop,Chrome,
SESS-009202,,/checkout/confirmation,scroll,2024-05-06 09:37:58,mobile,Safari,email_campaign
SESS-009203,,/cart,begin_checkout,2024-04-08 19:35:18,mobile,Safari,email_campaign
SESS-009204,CUST-0153,/search,click,2024-12-19 02:52:55,mobile,Firefox,affiliate
SESS-009205,CUST-0268,/faq,scroll,2024-03-20 07:39:54,desktop,Safari,instagram
SESS-009206,,/products,click,2024-11-02 23:09:06,desktop,Safari,facebook
SESS-009207,CUST-0266,/contact,page_view,2024-05-26 13:45:08,mobile,Firefox,google
SESS-009208,CUST-0240,/,remove_from_cart,2024-02-18 07:27:21,tablet,Edge,
SESS-009209,,/account/orders,purchase,2024-07-23 18:13:12,desktop,Samsung Internet,direct
SESS-009210,CUST-0402,/contact,add_to_cart,2024-03-24 15:31:31,desktop,Edge,twitter
SESS-009211,CUST-0207,/checkout,page_view,2024-11-20 14:05:50,tablet,Chrome,tiktok
SESS-009212,,/,page_view,2024-06-27 04:09:38,desktop,Safari,instagram
SESS-009213,,/products/home,video_play,2024-11-26 21:15:00,mobile,Safari,
SESS-009214,CUST-0328,/faq,page_view,2024-05-18 02:10:26,mobile,Firefox,bing
SESS-009215,,/checkout/payment,remove_from_cart,2024-01-26 14:19:22,mobile,Firefox,twitter
SESS-009216,CUST-0434,/products/clothing,page_view,2024-02-23 06:50:58,mobile,Samsung Internet,direct
SESS-009217,,/products/sports,click,2024-02-25 06:01:37,desktop,Firefox,affiliate
SESS-009218,CUST-0418,/products/books,click,2024-06-20 05:00:37,desktop,Edge,facebook
SESS-009219,CUST-0296,/cart,page_view,2024-02-17 07:55:07,tablet,Firefox,instagram
SESS-009220,,/checkout,page_view,2024-05-05 17:45:33,mobile,Chrome,
SESS-009221,CUST-0073,/products/clothing,purchase,2024-06-29 03:49:27,mobile,Chrome,tiktok
SESS-009222,CUST-0363,/products/books,begin_checkout,2024-07-10 21:27:11,mobile,Safari,twitter
SESS-009223,CUST-0406,/contact,purchase,2024-06-15 16:30:45,mobile,Chrome,
SESS-009224,CUST-0207,/checkout/payment,begin_checkout,2024-12-27 20:43:57,mobile,Safari,email_campaign
SESS-009225,,/products/books,click,2024-05-24 19:44:17,mobile,Chrome,email_campaign
SESS-009226,,/,click,2024-01-14 17:13:11,tablet,Chrome,
SESS-009227,CUST-0319,/account/wishlist,scroll,2024-03-07 09:12:30,desktop,Firefox,google
SESS-009228,,/account/orders,purchase,2024-12-01 21:09:56,desktop,Chrome,
SESS-009229,CUST-0449,/returns,video_play,2024-05-24 00:38:34,desktop,Chrome,instagram
SESS-009230,CUST-0326,/account/orders,page_view,2024-11-29 13:36:51,mobile,Chrome,facebook
SESS-009231,,/blog,click,2024-07-11 20:32:50,mobile,Safari,twitter
SESS-009232,CUST-0484,/products,scroll,2024-05-03 22:48:50,desktop,Safari,
SESS-009233,CUST-0165,/account/orders,video_play,2024-01-05 05:24:15,desktop,Safari,google
SESS-009234,,/about,page_view,2024-04-10 20:23:28,tablet,Chrome,direct
SESS-009235,CUST-0334,/products/books,page_view,2024-02-23 19:59:00,mobile,Safari,tiktok
SESS-009236,,/checkout,remove_from_cart,2024-09-07 04:08:10,mobile,Safari,twitter
SESS-009237,,/checkout/payment,video_play,2024-03-04 01:16:12,tablet,Samsung Internet,bing
SESS-009238,CUST-0050,/products/clothing,scroll,2024-03-15 01:12:30,bot,SemrushBot,email_campaign
SESS-009239,,/account,scroll,2024-01-05 02:11:17,mobile,Safari,twitter
SESS-009240,CUST-0115,/blog,add_to_cart,2024-07-24 01:44:06,mobile,Samsung Internet,
SESS-009241,CUST-0232,/contact,page_view,2024-05-22 07:16:17,desktop,Edge,google
SESS-009242,CUST-0269,/products/sports,page_view,2024-02-10 11:50:06,mobile,Edge,email_campaign
SESS-009243,CUST-0402,/blog,click,2024-05-20 02:47:02,mobile,Chrome,tiktok
SESS-009244,CUST-0335,/about,search,2024-09-02 06:40:13,mobile,Chrome,twitter
SESS-009245,,/checkout,purchase,2024-02-05 07:37:27,tablet,Edge,
SESS-009246,CUST-0102,/products/clothing,video_play,2024-04-06 20:28:56,tablet,Chrome,direct
SESS-009247,CUST-0167,/cart,remove_from_cart,2024-02-28 12:07:33,tablet,Chrome,
SESS-009248,CUST-0333,/search,scroll,2024-07-21 22:40:22,mobile,Edge,twitter
SESS-009249,CUST-0088,/account/orders,scroll,2024-11-18 16:13:19,desktop,Safari,google
SESS-009250,CUST-0294,/account/wishlist,add_to_cart,2024-06-30 11:11:09,tablet,Safari,bing
SESS-009251,CUST-0366,/cart,page_view,2024-06-24 10:42:11,desktop,Safari,twitter
SESS-009252,,/,add_to_cart,2024-01-03 14:07:36,mobile,Safari,tiktok
SESS-009253,CUST-0031,/account/orders,begin_checkout,2024-04-30 22:47:51,bot,Bingbot,google
SESS-009254,,/cart,video_play,2024-04-18 11:18:51,desktop,Chrome,
SESS-009255,CUST-0200,/faq,begin_checkout,2024-08-17 04:39:55,mobile,Chrome,email_campaign
SESS-009256,CUST-0412,/account/wishlist,click,2024-05-14 11:21:56,mobile,Safari,bing
SESS-009257,CUST-0283,/products/sports,purchase,2024-05-24 04:31:44,mobile,Chrome,direct
SESS-009258,,/search,begin_checkout,2024-07-15 16:19:04,desktop,Chrome,instagram
SESS-009259,CUST-0468,/account,page_view,2024-11-25 14:52:11,desktop,Chrome,tiktok
SESS-009260,CUST-0328,/products/books,purchase,2024-06-25 07:21:05,desktop,Safari,direct
SESS-009261,CUST-0458,/products/clothing,begin_checkout,2024-09-30 20:19:25,desktop,Chrome,bing
SESS-009262,CUST-0365,/checkout/confirmation,page_view,2024-05-31 11:21:41,tablet,Firefox,direct
SESS-009263,CUST-0488,/products/home,begin_checkout,2024-03-11 15:49:47,mobile,Safari,email_campaign
SESS-009264,CUST-0228,/checkout,purchase,2024-10-28 11:53:23,desktop,Firefox,tiktok
SESS-009265,CUST-0401,/contact,page_view,2024-05-25 11:25:34,mobile,Chrome,affiliate
SESS-009266,CUST-0480,/checkout/payment,purchase,2024-06-27 04:55:20,mobile,Firefox,email_campaign
SESS-009267,CUST-0330,/,click,2024-08-26 14:16:09,mobile,Safari,instagram
SESS-009268,CUST-0078,/checkout/payment,search,2024-09-14 19:10:05,tablet,Firefox,twitter
SESS-009269,CUST-0005,/products/electronics,remove_from_cart,2024-02-20 04:23:32,tablet,Firefox,facebook
SESS-009270,CUST-0147,/contact,page_view,2024-11-11 18:00:36,desktop,Chrome,google
SESS-009271,,/products/electronics,add_to_cart,1970-01-01 00:00:00,mobile,Safari,direct
SESS-009272,CUST-0027,/search,page_view,2024-06-30 11:49:15,mobile,Samsung Internet,twitter
SESS-009273,CUST-0100,/checkout,scroll,2024-10-11 22:20:14,desktop,Chrome,direct
SESS-009274,CUST-0388,/account/wishlist,page_view,2024-12-01 00:50:25,tablet,Firefox,
SESS-009275,,/cart,click,2024-09-14 12:07:14,tablet,Chrome,
SESS-009276,CUST-0254,/checkout/payment,page_view,2024-06-20 22:17:19,mobile,Safari,
SESS-009277,CUST-0103,/products/home,search,2024-06-09 20:16:42,desktop,Samsung Internet,google
SESS-009278,CUST-0256,/checkout/confirmation,scroll,2024-04-25 13:32:30,mobile,Firefox,direct
SESS-009279,,/products/clothing,click,2024-08-19 16:01:15,tablet,Firefox,instagram
SESS-009280,CUST-0294,/,add_to_cart,2024-01-15 20:08:28,mobile,Safari,facebook
SESS-009281,,/checkout/confirmation,scroll,2024-01-16 16:38:51,tablet,Samsung Internet,direct
SESS-009282,CUST-0196,/products/home,click,2024-11-13 02:19:00,mobile,Chrome,affiliate
SESS-009283,CUST-0272,/checkout/confirmation,video_play,2024-10-02 02:28:07,tablet,Edge,affiliate
SESS-009284,CUST-0020,/products/home,begin_checkout,2024-02-23 19:01:23,mobile,Chrome,google
SESS-009285,CUST-0123,/products/books,scroll,2024-05-22 16:41:56,desktop,Chrome,direct
SESS-009286,,/products/books,purchase,2024-12-06 10:14:54,tablet,Samsung Internet,twitter
SESS-009287,,/products/books,remove_from_cart,2024-10-12 21:21:15,tablet,Chrome,affiliate
SESS-009288,CUST-0454,/products/sports,purchase,2024-11-10 17:25:05,mobile,Chrome,bing
SESS-009289,,/cart,page_view,2024-01-15 03:39:41,mobile,Safari,facebook
SESS-009290,,/faq,page_view,2024-12-15 09:35:27,tablet,Chrome,twitter
SESS-009291,CUST-0056,/account/orders,page_view,2024-12-16 19:15:50,desktop,Edge,twitter
SESS-009292,,/products,remove_from_cart,2024-05-14 08:22:36,mobile,Firefox,bing
SESS-009293,CUST-0256,/,add_to_cart,2024-07-28 14:55:09,mobile,Safari,tiktok
SESS-009294,CUST-0056,/blog,remove_from_cart,2024-02-25 04:38:44,mobile,Chrome,facebook
SESS-009295,CUST-0339,/about,video_play,2024-08-19 00:35:27,desktop,Chrome,tiktok
SESS-009296,,/returns,purchase,2024-04-08 20:23:09,desktop,Firefox,google
SESS-009297,CUST-0339,/about,add_to_cart,2024-01-12 12:06:21,desktop,Samsung Internet,tiktok
SESS-009298,,/account/orders,click,2024-10-29 16:55:16,mobile,Samsung Internet,email_campaign
SESS-009299,,/checkout/payment,add_to_cart,2024-04-17 09:26:41,mobile,Chrome,affiliate
SESS-009300,CUST-0240,/about,begin_checkout,2024-06-14 04:07:25,mobile,Chrome,facebook
SESS-009301,,/products/electronics,click,2024-09-23 07:43:21,desktop,Firefox,twitter
SESS-009302,,/account/wishlist,remove_from_cart,2024-04-29 20:53:52,tablet,Edge,bing
SESS-009303,CUST-0078,/cart,page_view,2024-10-04 19:15:39,tablet,Firefox,instagram
SESS-009304,CUST-0403,/returns,add_to_cart,2024-08-21 07:22:56,desktop,Samsung Internet,direct
SESS-009305,,/search,page_view,2024-05-29 11:52:52,mobile,Chrome,direct
SESS-009306,CUST-0472,/,page_view,2024-04-10 15:31:10,desktop,Firefox,email_campaign
SESS-009307,CUST-0056,/search,remove_from_cart,2024-03-14 02:48:15,desktop,Samsung Internet,google
SESS-009308,CUST-0403,/products/home,page_view,2024-09-27 06:56:53,desktop,Safari,instagram
SESS-009309,CUST-0092,/account/orders,video_play,2024-08-08 12:06:08,desktop,Safari,instagram
SESS-009310,CUST-0020,/contact,click,2024-07-13 09:05:57,mobile,Safari,bing
SESS-009311,CUST-0198,/faq,click,2024-10-10 13:46:06,mobile,Chrome,direct
SESS-009312,CUST-0156,/products/clothing,add_to_cart,2024-06-13 20:59:43,mobile,Chrome,google
SESS-009313,,/checkout,remove_from_cart,2024-11-17 10:37:26,desktop,Safari,google
SESS-009314,CUST-0195,/checkout/payment,add_to_cart,2024-01-24 04:54:41,desktop,Firefox,bing
SESS-009315,CUST-0283,/products,purchase,2024-10-09 19:45:46,tablet,Edge,bing
SESS-009316,CUST-0032,/account/orders,click,2024-11-10 15:51:04,tablet,Chrome,direct
SESS-009317,CUST-0142,/products,remove_from_cart,2024-04-17 08:57:41,desktop,Chrome,tiktok
SESS-009318,CUST-0108,/faq,page_view,2024-07-23 16:51:48,desktop,Chrome,instagram
SESS-009319,CUST-0128,/checkout/confirmation,add_to_cart,2024-12-19 09:43:39,tablet,Edge,email_campaign
SESS-009320,CUST-0135,/products,purchase,2024-09-19 19:01:30,mobile,Edge,tiktok
SESS-009321,CUST-0445,/products,search,2024-01-23 11:08:23,desktop,Edge,bing
SESS-009322,,/returns,page_view,2024-07-06 15:45:14,mobile,Safari,email_campaign
SESS-009323,CUST-0184,/products,remove_from_cart,2024-03-22 22:16:44,mobile,Chrome,tiktok
SESS-009324,,/products/home,page_view,2024-11-26 11:25:27,desktop,Chrome,tiktok
SESS-009325,CUST-0174,/search,remove_from_cart,2024-01-21 16:45:31,mobile,Edge,facebook
SESS-009326,CUST-0080,/faq,page_view,2024-01-17 00:49:48,desktop,Firefox,facebook
SESS-009327,CUST-0035,/account/orders,page_view,2024-04-04 06:40:14,mobile,Chrome,twitter
SESS-009328,CUST-0029,/blog,page_view,2024-07-03 00:53:16,mobile,Safari,instagram
SESS-009329,CUST-0285,/products/electronics,page_view,2024-02-05 19:13:04,mobile,Safari,direct
SESS-009330,CUST-0115,/faq,click,2024-05-23 13:59:31,tablet,Edge,facebook
SESS-009331,,/contact,purchase,2024-10-28 18:45:46,mobile,Firefox,facebook
SESS-009332,CUST-0291,/,purchase,2024-10-28 10:02:38,tablet,Edge,twitter
SESS-009333,CUST-0222,/checkout,page_view,2024-11-17 16:56:26,mobile,Firefox,email_campaign
SESS-009334,,/account,page_view,2024-02-12 04:20:22,mobile,Samsung Internet,bing
SESS-009335,CUST-0151,/products/books,page_view,2024-03-03 16:58:07,desktop,Chrome,facebook
SESS-009336,,/search,scroll,2024-10-03 11:02:11,desktop,Safari,
SESS-009337,,/products/books,begin_checkout,2024-07-20 04:18:06,mobile,Chrome,facebook
SESS-009338,CUST-0054,/search,video_play,2024-10-25 11:56:08,mobile,Samsung Internet,bing
SESS-009339,,/account/orders,purchase,2024-08-06 11:48:59,mobile,Chrome,google
SESS-009340,,/products,video_play,2024-06-15 14:05:37,mobile,Chrome,direct
SESS-009341,,/blog,remove_from_cart,2024-08-05 23:40:26,mobile,Chrome,bing
SESS-009342,CUST-0307,/products,click,2024-05-04 04:06:43,desktop,Edge,google
SESS-009343,CUST-0073,/products/sports,page_view,2024-06-29 21:32:09,tablet,Chrome,bing
SESS-009344,CUST-0263,/products/electronics,purchase,2024-02-02 22:39:49,desktop,Safari,facebook
SESS-009345,CUST-0141,/about,page_view,2024-04-23 21:33:09,desktop,Safari,
SESS-009346,CUST-0030,/about,add_to_cart,2024-08-17 08:38:00,mobile,Firefox,twitter
SESS-009347,CUST-0484,/checkout,remove_from_cart,2024-06-22 12:57:52,tablet,Samsung Internet,google
SESS-009348,CUST-0493,/faq,remove_from_cart,2024-01-01 20:13:51,desktop,Chrome,
SESS-009349,,/products/books,page_view,2024-09-24 06:03:08,tablet,Chrome,
SESS-009350,CUST-0198,/cart,add_to_cart,2024-05-02 01:53:46,desktop,Firefox,direct
SESS-009351,CUST-0084,/contact,add_to_cart,2024-08-06 22:55:47,desktop,Chrome,google
SESS-009352,CUST-0267,/search,click,2024-03-16 14:58:39,mobile,Edge,bing
SESS-009353,,/products/books,remove_from_cart,2024-08-15 05:43:06,desktop,Safari,affiliate
SESS-009354,,/checkout,page_view,2024-09-09 04:19:09,desktop,Chrome,facebook
SESS-009355,,/blog,add_to_cart,2024-10-06 04:20:52,desktop,Samsung Internet,direct
SESS-009356,CUST-0324,/search,remove_from_cart,2024-06-09 19:50:42,desktop,Samsung Internet,facebook
SESS-009357,CUST-0123,/about,begin_checkout,2024-03-13 20:45:20,tablet,Safari,bing
SESS-009358,,/account/orders,click,2024-06-30 15:16:17,desktop,Chrome,direct
SESS-009359,CUST-0468,/faq,click,2024-04-01 23:42:50,desktop,Safari,email_campaign
SESS-009360,CUST-0176,/contact,search,2024-05-31 08:59:22,mobile,Safari,
SESS-009361,CUST-0481,/products/books,search,2024-01-08 10:43:47,desktop,Chrome,
SESS-009362,CUST-0185,/checkout,page_view,2024-01-07 15:14:32,desktop,Edge,direct
SESS-009363,,/contact,begin_checkout,2024-07-10 08:15:50,desktop,Edge,google
SESS-009364,CUST-0375,/products/books,scroll,2024-12-22 01:25:35,mobile,Samsung Internet,
SESS-009365,,/products/electronics,click,2024-08-31 07:56:11,desktop,Safari,
SESS-009366,CUST-0145,/account/wishlist,click,2024-06-26 18:38:31,tablet,Safari,tiktok
SESS-009367,,/products/electronics,add_to_cart,2024-12-22 14:16:34,desktop,Edge,facebook
SESS-009368,,/products,remove_from_cart,2024-04-08 09:30:57,desktop,Safari,affiliate
SESS-009369,CUST-0087,/products/electronics,purchase,2024-05-29 01:37:51,mobile,Safari,twitter
SESS-009370,CUST-0002,/products,scroll,2024-09-17 04:23:33,desktop,Chrome,email_campaign
SESS-009371,,/products,video_play,2024-11-05 19:56:06,tablet,Chrome,affiliate
SESS-009372,,/blog,page_view,2024-05-05 02:49:04,bot,SemrushBot,tiktok
SESS-009373,CUST-0471,/account,page_view,2024-08-20 01:36:54,desktop,Chrome,
SESS-009374,CUST-0459,/products/clothing,page_view,2024-02-25 17:58:16,tablet,Chrome,facebook
SESS-009375,,/checkout,purchase,2024-03-14 03:33:46,mobile,Safari,twitter
SESS-009376,CUST-0381,/account/orders,begin_checkout,2024-07-14 14:41:54,tablet,Edge,instagram
SESS-009377,,/returns,page_view,2024-12-05 20:47:02,desktop,Safari,bing
SESS-009378,CUST-0251,/checkout,search,2024-03-03 10:02:11,mobile,Chrome,tiktok
SESS-009379,CUST-0253,/cart,video_play,2024-05-22 18:20:38,desktop,Firefox,google
SESS-009380,,/checkout/confirmation,scroll,2024-01-27 00:45:54,mobile,Samsung Internet,facebook
SESS-009381,CUST-0479,/products/home,add_to_cart,2024-11-10 15:53:36,mobile,Safari,facebook
SESS-009382,,/products/electronics,add_to_cart,2024-01-21 04:06:13,mobile,Safari,direct
SESS-009383,,/products,scroll,2024-03-24 09:21:55,mobile,Chrome,direct
SESS-009384,CUST-0104,/account/orders,click,2024-11-28 23:06:37,mobile,Firefox,email_campaign
SESS-009385,CUST-0252,/products,purchase,2024-02-15 18:38:08,mobile,Samsung Internet,instagram
SESS-009386,CUST-0032,/cart,page_view,2024-02-23 12:08:41,desktop,Chrome,tiktok
SESS-009387,CUST-0341,/account/orders,search,2024-06-29 05:54:07,desktop,Firefox,google
SESS-009388,,/products/electronics,click,2024-08-20 16:09:07,mobile,Edge,facebook
SESS-009389,CUST-0371,/checkout/payment,remove_from_cart,2024-07-04 21:16:56,tablet,Chrome,twitter
SESS-009390,,/checkout,search,2024-04-01 20:16:24,desktop,Chrome,twitter
SESS-009391,CUST-0066,/search,purchase,2024-06-24 22:32:38,tablet,Samsung Internet,tiktok
SESS-009392,CUST-0216,/products/clothing,page_view,2024-08-29 21:13:09,desktop,Safari,email_campaign
SESS-009393,CUST-0417,/faq,page_view,2024-04-25 19:03:33,bot,Bingbot,
SESS-009394,CUST-0064,/contact,scroll,2024-07-05 04:25:00,mobile,Safari,google
SESS-009395,CUST-0442,/products/sports,add_to_cart,2024-01-06 03:18:23,mobile,Edge,tiktok
SESS-009396,CUST-0041,/products/home,scroll,2024-03-22 03:15:37,bot,Bingbot,instagram
SESS-009397,CUST-0166,/account/orders,page_view,2024-04-13 18:33:17,desktop,Safari,bing
SESS-009398,,/faq,click,2024-12-28 18:06:51,mobile,Chrome,email_campaign
SESS-009399,,/about,begin_checkout,2024-12-23 10:31:35,mobile,Firefox,twitter
SESS-009400,,/account,click,2024-07-25 21:16:16,mobile,Safari,direct
SESS-009401,CUST-0265,/blog,click,2024-09-01 00:17:53,desktop,Chrome,email_campaign
SESS-009402,CUST-0026,/checkout/confirmation,click,2024-05-19 23:51:55,tablet,Chrome,tiktok
SESS-009403,,/contact,remove_from_cart,2024-04-29 18:25:38,tablet,Chrome,email_campaign
SESS-009404,CUST-0228,/products/home,scroll,2024-12-04 20:07:58,desktop,Safari,affiliate
SESS-009405,CUST-0497,/returns,page_view,2024-09-06 02:22:10,mobile,Samsung Internet,twitter
SESS-009406,CUST-0417,/faq,scroll,2024-10-04 20:00:24,mobile,Safari,
SESS-009407,CUST-0285,/cart,add_to_cart,2024-01-24 21:21:17,tablet,Samsung Internet,facebook
SESS-009408,CUST-0185,/products/clothing,remove_from_cart,2024-01-09 05:32:16,desktop,Chrome,bing
SESS-009409,CUST-0327,/account/wishlist,video_play,2024-11-19 06:16:31,desktop,Chrome,direct
SESS-009410,,/products/electronics,add_to_cart,1970-01-01 00:00:00,desktop,Chrome,twitter
SESS-009411,CUST-0470,/account/orders,click,2024-02-26 11:25:10,tablet,Firefox,twitter
SESS-009412,CUST-0387,/products/clothing,begin_checkout,2024-02-29 09:49:54,mobile,Safari,email_campaign
SESS-009413,CUST-0417,/checkout/payment,page_view,2024-03-03 12:25:56,desktop,Samsung Internet,direct
SESS-009414,CUST-0095,/blog,purchase,2024-10-26 17:34:48,desktop,Firefox,
SESS-009415,CUST-0058,/products/sports,page_view,2024-08-20 05:55:25,mobile,Firefox,facebook
SESS-009416,CUST-0379,/products/sports,search,2024-02-27 20:34:08,desktop,Chrome,
SESS-009417,CUST-0134,/checkout/payment,scroll,2024-10-24 14:24:33,mobile,Safari,
SESS-009418,CUST-0313,/account/orders,search,2024-12-14 00:09:38,desktop,Safari,bing
SESS-009419,CUST-0186,/about,page_view,2024-11-22 12:47:09,mobile,Samsung Internet,
